title,cover,city,region,address,rooms_desc,area_range,all_ready,price,hourseDecoration,company,hourseType,on_time,open_date,tags,totalPrice_range,sale_status,detail_url
未来城市,https://image1.ljcdn.com/hdic-resblock/696dc326-87d1-42d5-9ece-b19d2518a9fd.jpg,重庆,渝北,龙兴镇两江大道龙脑山公交站旁,"[""3"", ""4""]","[""80"", ""116""]",1,10000,毛坯,重庆市碧嘉逸房地产开发有限公司,住宅,2020-01-16 15:46:36,2023-04-22,"[""\u73af\u7ebf\u623f"", ""\u8fd1\u4e3b\u5e72\u9053"", ""\u914d\u5957\u9f50\u5168"", ""\u8d2d\u7269\u65b9\u4fbf""]","[""80""]",3,https://cq.fang.lianjia.com/loupan/p_wlcsafsss/
龙兴国际生态新城,https://image1.ljcdn.com/newhouse-user-image/bb7a91f78241d69e1f596e7116e8960d.jpg,重庆,渝北,渝北区普福大道第一沟旁,"[""3"", ""4""]","[""68.48"", ""185""]",1,12000,非毛坯,重庆茂秀置业有限公司,住宅,2020-11-19 10:30:33,2022-03-99,"[""\u516c\u4ea4\u76f4\u8fbe"", ""\u8fd1\u4e3b\u5e72\u9053"", ""\u6210\u719f\u5546\u5708"", ""\u8d2d\u7269\u65b9\u4fbf""]","[""69"", ""178""]",3,https://cq.fang.lianjia.com/loupan/p_lxgjstxcafted/
碧桂园长桥江山,https://image1.ljcdn.com/hdic-resblock/d5902f0f-cdc4-4b45-b2a4-82d13095c581.jpg,重庆,北碚,童家溪镇香溪路88号,"[""5"", ""8"", ""9""]","[""""]",1,13000,毛坯,重庆市碧桂园房地产开发有限公司,别墅,2021-01-18 17:03:37,2021-02-99,"[""\u73af\u7ebf\u623f"", ""\u8d2d\u7269\u65b9\u4fbf"", ""\u7f8e\u98df\u4e91\u96c6"", ""3D\u697c\u4e66""]","[""300"", ""800""]",3,https://cq.fang.lianjia.com/loupan/p_bgycqjsaftmj/
桥达天蓬樾府,https://image1.ljcdn.com/hdic-resblock/a065850e-3ca7-4f1c-bb6d-009b78af210b.jpg,重庆,渝北,重庆市-渝北区-龙骏大道与龙驿大道交口南侧,"[""3"", ""4""]","[""74.52"", ""115""]",1,14000,毛坯,重庆桥达茂宸房地产开发有限公司,住宅,2020-09-30 10:36:43,2021-01-16,"[""\u516c\u4ea4\u76f4\u8fbe"", ""\u73af\u7ebf\u623f"", ""\u8d2d\u7269\u65b9\u4fbf"", ""\u5a31\u4e50\u4e30\u5bcc""]","[""114""]",3,https://cq.fang.lianjia.com/loupan/p_qdtpyfaftmq/
桥达天蓬樾府,https://image1.ljcdn.com/hdic-resblock/3d75aa11-24e4-474b-a95e-9bddb4b23c16.jpg,重庆,渝北,龙兴（绕城高速下道口）,"[""4""]","[""108"", ""125""]",1,15000,毛坯,重庆桥达茂宸房地产开发有限公司,别墅,2020-09-30 10:36:43,2020-11-08,"[""\u4f4e\u603b\u4ef7"", ""\u516c\u4ea4\u76f4\u8fbe"", ""\u73af\u7ebf\u623f"", ""\u8d2d\u7269\u65b9\u4fbf""]","[""160"", ""208""]",3,https://cq.fang.lianjia.com/loupan/p_qdtpyfaftna/
东原1891印长江,https://image1.ljcdn.com/hdic-resblock/974b0e10-6072-4374-8540-c906f6a746b4.jpg,重庆,南岸,南滨路80号,"[""3"", ""5""]","[""228.7"", ""726""]",1,56000,毛坯,东原房地产开发集团有限公司,住宅,0000-00-00 00:00:00,2015-09-30,"[""\u5730\u94c1\u6cbf\u7ebf"", ""\u516c\u4ea4\u76f4\u8fbe"", ""\u914d\u5957\u9f50\u5168"", ""\u8d2d\u7269\u65b9\u4fbf""]","[""4500""]",3,https://cq.fang.lianjia.com/loupan/p_dy1891aappv/
中交锦悦,https://image1.ljcdn.com/hdic-resblock/fbe63717-8ba2-4e29-b2dc-c61ea36f6c6d.jpg,重庆,巴南,巴南区龙洲湾街道盛龙路118号,"[""3"", ""4""]","[""118"", ""122""]",1,12600,毛坯,重庆中交置业有限公司,住宅,2017-07-06 15:50:39,2020-10-14,"[""\u5730\u94c1\u6cbf\u7ebf"", ""\u8fd1\u4e3b\u5e72\u9053"", ""\u914d\u5957\u9f50\u5168"", ""\u6210\u719f\u5546\u5708""]","[""103"", ""180""]",3,https://cq.fang.lianjia.com/loupan/p_zjjyaaqfg/
华美翡丽山,https://image1.ljcdn.com/hdic-resblock/58465d00-b278-4783-beef-c22d6e741f90.jpg,重庆,江北,宏帆路佰富高尔夫旁（北滨路西端双碑大桥桥头）,"[""2"", ""3"", ""4""]","[""50.91"", ""115.88""]",1,16000,毛坯,重庆华美鼎丰置业有限公司,住宅,2017-07-07 16:51:57,2020-12-99,"[""\u5730\u94c1\u6cbf\u7ebf"", ""\u8fd1\u4e3b\u5e72\u9053"", ""\u914d\u5957\u9f50\u5168"", ""\u6210\u719f\u5546\u5708""]","[""95"", ""155""]",3,https://cq.fang.lianjia.com/loupan/p_hmflsaaqut/
中交漫山,https://image1.ljcdn.com/newhouse-user-image/8260d894670191ddb8aa0f88be071c05.jpg,重庆,南岸,天文大道花街旁茶园新区管委会西300米),"[""2"", ""3"", ""4""]","[""126"", ""185""]",1,15000,毛坯,重庆中房嘉润房地产开发有限公司,别墅,2017-07-07 10:07:07,2021-02-99,"[""\u4f4e\u603b\u4ef7"", ""\u5730\u94c1\u6cbf\u7ebf"", ""\u73af\u7ebf\u623f"", ""\u914d\u5957\u9f50\u5168""]","[""220"", ""490""]",3,https://cq.fang.lianjia.com/loupan/p_zjmsaarfb/
富州新城D街区,https://image1.ljcdn.com/hdic-resblock/177554d5-dca6-4ee0-a685-2ae0ff8459ab.jpg,重庆,沙坪坝,"富洲路10号（高九路与石小路交汇处）, 富洲路16号, 富洲路40号","[""""]","[""""]",1,33000,毛坯,重庆富州房地产开发有限公司,商业,0000-00-00 00:00:00,,"[""\u5730\u94c1\u6cbf\u7ebf"", ""\u73af\u7ebf\u623f"", ""\u914d\u5957\u9f50\u5168"", ""\u8d2d\u7269\u65b9\u4fbf""]","[""0""]",1,https://cq.fang.lianjia.com/loupan/p_fzxcdjqaathz/
和记黄埔御峰,https://image1.ljcdn.com/newhouse-user-image/8c9a2ad395728d3f060a25d69ee55f12.jpg,重庆,南岸,御泰路47号,"[""3""]","[""92"", ""94""]",1,15000,毛坯,和记黄埔地产（重庆南岸）有限公司,别墅,2017-07-07 11:08:07,2023-02-26,"[""\u4f4e\u603b\u4ef7"", ""\u5730\u94c1\u6cbf\u7ebf"", ""\u591a\u8f68\u4ea4\u6c47"", ""\u914d\u5957\u9f50\u5168""]","[""147"", ""156""]",3,https://cq.fang.lianjia.com/loupan/p_hjhpyfaatky/
银翔城,https://image1.ljcdn.com/hdic-resblock/ad214064-4fa9-4d1a-bcc7-cf2ddad7e34f.jpg,重庆,合川,银翔大道169号,"[""1"", ""2"", ""3"", ""4""]","[""56"", ""93""]",1,7000,毛坯,重庆银翔房地产开发有限公司,住宅,2020-04-13 11:18:53,2020-12-30,"[""\u516c\u4ea4\u76f4\u8fbe"", ""\u73af\u7ebf\u623f"", ""\u8d2d\u7269\u65b9\u4fbf"", ""\u7f8e\u98df\u4e91\u96c6""]","[""36"", ""110""]",3,https://cq.fang.lianjia.com/loupan/p_yxcaabzd/
鲁能泰山7号,https://image1.ljcdn.com/newhouse-user-image/8fc88c875d9c21c40bfd0712aac6c34a.jpeg,重庆,渝北,重庆市渝北区仙桃街道腾芳大道778号,"[""4""]","[""172.44"", ""294""]",1,21000,毛坯,重庆鲁能开发(集团)有限公司,住宅,2020-11-19 10:30:33,2019-08-16,"[""\u5730\u94c1\u6cbf\u7ebf"", ""\u73af\u7ebf\u623f"", ""\u6210\u719f\u5546\u5708"", ""\u8d2d\u7269\u65b9\u4fbf""]","[""480"", ""520""]",3,https://cq.fang.lianjia.com/loupan/p_lntsaavkp/
西海岸凯悦,https://image1.ljcdn.com/hdic-resblock/a2466b4f-80c5-45a7-8e66-e8bd0539f51f.jpg,重庆,九龙坡,西彭镇西湖路与三环路交叉路口,"[""2"", ""3"", ""4""]","[""51"", ""60""]",1,6000,毛坯,重庆谷瑞地产有限公司,住宅,2017-02-17 13:50:15,2020-11-16,"[""\u4f4e\u603b\u4ef7"", ""\u516c\u4ea4\u76f4\u8fbe"", ""\u591a\u8f68\u4ea4\u6c47"", ""\u914d\u5957\u9f50\u5168""]","[""40"", ""130""]",3,https://cq.fang.lianjia.com/loupan/p_xhaaawak/
日月光解放碑1号R3,https://image1.ljcdn.com/newhouse-user-image/f3b76903a5e169bd3a7f711b2f5887cc.jpg,重庆,渝中,解放碑民权路88号(较场口转盘),"[""2"", ""3"", ""4"", ""5""]","[""60.99"", ""214.34""]",1,24000,毛坯,重庆鼎固房地产开发有限公司,住宅,2017-02-04 16:26:23,2015-05-30,"[""\u5730\u94c1\u6cbf\u7ebf"", ""\u591a\u8f68\u4ea4\u6c47"", ""\u914d\u5957\u9f50\u5168"", ""\u6210\u719f\u5546\u5708""]","[""253"", ""730""]",3,https://cq.fang.lianjia.com/loupan/p_rygjfb1hr3aacjf/
金阳第一农场大学城,https://image1.ljcdn.com/hdic-resblock/336a7b12-7aff-4226-bf8b-81d77cf97488.jpg,重庆,沙坪坝,重庆市沙坪坝区,"[""2"", ""3""]","[""61.86"", ""89.28""]",1,11000,毛坯,重庆南恒置业有限公司,住宅,2017-09-07 10:56:40,2018-05-30,"[""\u73af\u7ebf\u623f"", ""\u914d\u5957\u9f50\u5168"", ""\u8d2d\u7269\u65b9\u4fbf"", ""\u533b\u7597\u914d\u5957""]","[""90"", ""100""]",3,https://cq.fang.lianjia.com/loupan/p_jydyncdxcaaywo/
力帆红星国际广场,https://image1.ljcdn.com/hdic-resblock/d3c89b11-46e7-4cab-804e-6f1e5d326c1a.jpg,重庆,渝北,"金州大道40号, 金开大道1029号, 金州大道42号","[""""]","[""""]",1,25000,毛坯,重庆润田房地产开发有限公司,商业,2017-04-14 16:32:55,2014-11-06,"[""\u5730\u94c1\u6cbf\u7ebf"", ""\u73af\u7ebf\u623f"", ""\u914d\u5957\u9f50\u5168"", ""\u8d2d\u7269\u65b9\u4fbf""]","[""200""]",1,https://cq.fang.lianjia.com/loupan/p_lfhxgjgcaazdk/
公园大道,https://image1.ljcdn.com/hdic-resblock/5dd04e74-ce15-4771-8ab8-2a3e7dd5aee1.jpg,重庆,渝北,中央公园公园东路（重庆中央公园旁）,"[""""]","[""""]",1,30000,毛坯,重庆怡置招商房地产开发有限公司,商业,0000-00-00 00:00:00,,"[""\u5730\u94c1\u6cbf\u7ebf"", ""\u73af\u7ebf\u623f"", ""\u914d\u5957\u9f50\u5168"", ""\u8d2d\u7269\u65b9\u4fbf""]","[""0""]",1,https://cq.fang.lianjia.com/loupan/p_gyddabahf/
重庆来福士广场,https://image1.ljcdn.com/hdic-resblock/07d1cf5c-2c37-426b-a6c4-6a2323989ef8.jpg,重庆,渝中,朝天门广场,"[""1"", ""2"", ""3"", ""4""]","[""""]",1,55000,非毛坯,重庆凯德古渝雄关置业有限公司,住宅,2017-07-05 14:54:01,2019-12-99,"[""\u5730\u94c1\u6cbf\u7ebf"", ""\u516c\u4ea4\u76f4\u8fbe"", ""\u914d\u5957\u9f50\u5168"", ""\u6210\u719f\u5546\u5708""]","[""370"", ""2540""]",3,https://cq.fang.lianjia.com/loupan/p_cqlfsgcabazu/
珠江城,https://image1.ljcdn.com/hdic-resblock/b701acc9-1b61-4e3d-9bde-50cacee3cfde.jpg,重庆,巴南,巴滨路（阳春湿地公园旁）,"[""2"", ""3"", ""4""]","[""68.52"", ""99""]",1,12000,毛坯,重庆汇景实业有限公司,住宅,2017-02-06 17:49:25,2020-12-20,"[""\u73af\u7ebf\u623f"", ""\u8d2d\u7269\u65b9\u4fbf"", ""\u7f8e\u98df\u4e91\u96c6"", ""\u533b\u7597\u914d\u5957""]","[""105""]",3,https://cq.fang.lianjia.com/loupan/p_zjcaadga/
中铁满庭芳渝康城,https://image1.ljcdn.com/hdic-resblock/0cb1af57-beef-4d04-a2ed-65d6e0c44e72.jpg,重庆,璧山,璧山区大健康产业示范区三担湖康养小镇,"[""1"", ""2"", ""3""]","[""56.91"", ""134.54""]",1,9000,,重庆中铁任之养老产业有限公司,住宅,2019-03-29 18:47:03,2021-10-29,"[""\u73af\u7ebf\u623f"", ""\u8d2d\u7269\u65b9\u4fbf"", ""\u5a31\u4e50\u4e30\u5bcc"", ""\u533b\u7597\u914d\u5957""]","[""66"", ""83""]",3,https://cq.fang.lianjia.com/loupan/p_ztrzjkcabgpj/
阳光100阿尔勒,https://image1.ljcdn.com/hdic-resblock/0b2c6e99-2d8e-457f-b4e6-e56ef7124a9c.jpg,重庆,巴南,巴南区渝南大道163号（轻轨三号线 大山村车站旁）,"[""4""]","[""117"", ""129""]",1,15000,毛坯,重庆嘉道房地产开发有限公司,别墅,2019-02-25 16:39:14,2023-06-30,"[""\u5730\u94c1\u6cbf\u7ebf"", ""\u73af\u7ebf\u623f"", ""\u914d\u5957\u9f50\u5168"", ""\u6210\u719f\u5546\u5708""]","[""200"", ""205""]",3,https://cq.fang.lianjia.com/loupan/p_yg100aelaadhj/
华美翡丽山,https://image1.ljcdn.com/hdic-resblock/58465d00-b278-4783-beef-c22d6e741f90.jpg,重庆,江北,宏帆路佰富高尔夫旁（北滨路西端双碑大桥桥头）,"[""1""]","[""35""]",1,20000,毛坯,重庆华美鼎丰置业有限公司,底商,2017-07-08 13:59:27,2017-06-10,"[""\u5730\u94c1\u6cbf\u7ebf"", ""\u914d\u5957\u9f50\u5168"", ""\u6210\u719f\u5546\u5708"", ""\u533b\u7597\u914d\u5957""]","[""100""]",3,https://cq.fang.lianjia.com/loupan/p_hmflsabgyj/
澳海御江苑,https://image1.ljcdn.com/hdic-resblock/f725ac95-b7e6-4161-af95-1b2db824f5f4.jpg,重庆,涪陵,涪陵江东东滨大道36号,"[""3""]","[""68"", ""91""]",1,7000,毛坯,重庆澳海汇渠房地产开发有限公司,住宅,2017-09-14 11:17:03,2020-11-15,"[""\u516c\u4ea4\u76f4\u8fbe"", ""\u73af\u7ebf\u623f"", ""\u914d\u5957\u9f50\u5168"", ""\u8d2d\u7269\u65b9\u4fbf""]","[""65"", ""87""]",3,https://cq.fang.lianjia.com/loupan/p_ahyjyabjyk/
阳光城天澜道11号,https://image1.ljcdn.com/hdic-resblock/5a403c4b-4760-4dbc-91a7-87f1a59fe0bd.jpg,重庆,江北,江北北滨二路（朝天门大桥北桥头）,"[""3"", ""4"", ""5"", ""6""]","[""120"", ""378""]",1,27000,,重庆鹏汇房地产有限公司,住宅,2019-10-29 11:03:19,2020-12-24,"[""\u516c\u4ea4\u76f4\u8fbe"", ""\u8fd1\u4e3b\u5e72\u9053"", ""\u914d\u5957\u9f50\u5168"", ""\u6210\u719f\u5546\u5708""]","[""380"", ""1200""]",3,https://cq.fang.lianjia.com/loupan/p_xytdabkdx/
中交中央公园,https://image1.ljcdn.com/newhouse-user-image/fe2f9ff4c138a1cc8a1ae0289d01a6de.jpg,重庆,渝北,中央公园东路,"[""4""]","[""115.63""]",1,17000,非毛坯,重庆中交西南置业有限公司,住宅,2020-09-30 10:36:43,2020-12-15,"[""\u5730\u94c1\u6cbf\u7ebf"", ""\u914d\u5957\u9f50\u5168"", ""\u8d2d\u7269\u65b9\u4fbf"", ""\u4e09\u7532\u533b\u9662""]","[""250""]",3,https://cq.fang.lianjia.com/loupan/p_zjzygyabkur/
华宇城,https://image1.ljcdn.com/newhouse-user-image/phpYmT19X1543392878.png,重庆,沙坪坝,导航：华宇城营销中心，凤西路一站,"[""""]","[""""]",0,0,毛坯,重庆华宇物业（集团）有限公司,底商,2017-11-03 16:44:14,,"[""\u5730\u94c1\u6cbf\u7ebf"", ""\u591a\u8f68\u4ea4\u6c47"", ""\u914d\u5957\u9f50\u5168"", ""\u6210\u719f\u5546\u5708""]","[""0""]",1,https://cq.fang.lianjia.com/loupan/p_hycyxablzm/
中国摩,https://image1.ljcdn.com/newhouse-user-image/0dff64dfd237a0d2c49593877b1d88ca.jpg,重庆,渝北,空港保税港（轨道3号线举人坝站旁）,"[""1""]","[""""]",1,25000,毛坯,重庆中农国信置业有限公司,底商,2017-11-23 15:31:17,2018-10-24,"[""\u5730\u94c1\u6cbf\u7ebf"", ""\u8fd1\u4e3b\u5e72\u9053"", ""\u914d\u5957\u9f50\u5168"", ""\u8d2d\u7269\u65b9\u4fbf""]","[""124""]",1,https://cq.fang.lianjia.com/loupan/p_zgmabmsi/
西派城,https://image1.ljcdn.com/hdic-resblock/431da0eb-1c42-4e62-902b-321efdda1eb5.jpg,重庆,江北,海尔路区府旁,"[""3"", ""4""]","[""101"", ""210""]",1,25000,非毛坯,中铁房地产集团重庆有限公司,住宅,2017-12-08 10:06:14,2019-12-25,"[""\u5730\u94c1\u6cbf\u7ebf"", ""\u73af\u7ebf\u623f"", ""\u914d\u5957\u9f50\u5168"", ""\u8d2d\u7269\u65b9\u4fbf""]","[""420"", ""460""]",3,https://cq.fang.lianjia.com/loupan/p_xpcabnbt/
融创碧桂园望江府,https://image1.ljcdn.com/hdic-resblock/47873dcc-6647-4908-a894-ad3ab9906060.jpg,重庆,渝北,悦来生态城,"[""3"", ""4""]","[""117"", ""195""]",1,21000,非毛坯,重庆市碧桂园房地产开发有限公司,住宅,2020-09-30 10:36:43,2020-05-30,"[""\u5730\u94c1\u6cbf\u7ebf"", ""\u8fd1\u4e3b\u5e72\u9053"", ""\u8d2d\u7269\u65b9\u4fbf"", ""\u7f8e\u98df\u4e91\u96c6""]","[""350"", ""400""]",3,https://cq.fang.lianjia.com/loupan/p_rcbgywjfabnvz/
北京城建龙樾生态城,https://image1.ljcdn.com/newhouse-user-image/40274ca3e2bcec298fb30a4200cba233.jpg,重庆,渝北,悦来生态城轻轨6号线高义口站旁,"[""4""]","[""134"", ""139""]",1,0,毛坯,北京城建重庆地产有限公司,别墅,2020-11-19 10:30:33,2020-05-15,"[""\u5730\u94c1\u6cbf\u7ebf"", ""\u516c\u4ea4\u76f4\u8fbe"", ""\u6210\u719f\u5546\u5708"", ""\u8d2d\u7269\u65b9\u4fbf""]","[""0""]",1,https://cq.fang.lianjia.com/loupan/p_bjcjlystcabnzi/
北京城建龙樾生态城,https://image1.ljcdn.com/newhouse-user-image/7116b73a79ade7b5d79bf3f60ac6e587.jpg,重庆,渝北,悦来生态城轻轨6号线高义口站旁,"[""2"", ""3"", ""4""]","[""61.31"", ""127""]",1,18000,毛坯,北京城建重庆地产有限公司,住宅,2020-09-30 10:36:43,2021-05-10,"[""\u5730\u94c1\u6cbf\u7ebf"", ""\u516c\u4ea4\u76f4\u8fbe"", ""\u8d2d\u7269\u65b9\u4fbf"", ""\u7f8e\u98df\u4e91\u96c6""]","[""129"", ""170""]",3,https://cq.fang.lianjia.com/loupan/p_bjcjlystcabnzj/
印江州,https://image1.ljcdn.com/newhouse-user-image/e62b494ce258348285a1c2b8d0ed0c06.jpg,重庆,九龙坡,石杨路180号海派健身（印江州旗舰店）,"[""3"", ""4""]","[""78"", ""108""]",1,23000,毛坯,重庆盛资房地产开发有限公司,住宅,2018-01-04 16:49:29,2021-12-13,"[""\u5730\u94c1\u6cbf\u7ebf"", ""\u516c\u4ea4\u76f4\u8fbe"", ""\u914d\u5957\u9f50\u5168"", ""\u6210\u719f\u5546\u5708""]","[""185"", ""280""]",3,https://cq.fang.lianjia.com/loupan/p_yjzabocb/
荣盛城,https://image1.ljcdn.com/newhouse-user-image/af038663772d8a87c4ceab1a9f82b497.png,重庆,大渡口,金中大道与新郭伏路交汇处,"[""2"", ""3"", ""4""]","[""69"", ""112""]",1,8600,毛坯,重庆荣钦房地产开发有限公司,住宅,2018-01-04 17:05:35,2021-01-29,"[""\u5730\u94c1\u6cbf\u7ebf"", ""\u73af\u7ebf\u623f"", ""\u914d\u5957\u9f50\u5168"", ""\u8d2d\u7269\u65b9\u4fbf""]","[""75"", ""135""]",3,https://cq.fang.lianjia.com/loupan/p_rscabock/
罗宾森广场尚城华府,https://image1.ljcdn.com/newhouse-user-image/37969477a2f96ff6e5142e01ec6cb23b.png,重庆,渝中,兴隆街2号（轻轨1号线七星岗站旁）,"[""1"", ""2"", ""3""]","[""44.66"", ""122.1""]",1,18500,毛坯,重庆罗宾森置业有限公司,住宅,2018-01-05 17:59:18,2019-10-26,"[""\u591a\u8f68\u4ea4\u6c47"", ""\u73af\u7ebf\u623f"", ""\u914d\u5957\u9f50\u5168"", ""\u6210\u719f\u5546\u5708""]","[""130"", ""295""]",3,https://cq.fang.lianjia.com/loupan/p_lbsgcschfabodd/
鲁能泰山7号,https://image1.ljcdn.com/hdic-resblock/e87a9e9a-e7ed-4b36-be59-40c172804bed.jpg,重庆,渝北,重庆市中秋成大道与兰桂大道交汇处,"[""""]","[""""]",1,25000,毛坯,重庆鲁能开发(集团)有限公司,底商,2018-01-24 14:34:00,2019-10-20,"[""\u5730\u94c1\u6cbf\u7ebf"", ""\u591a\u8f68\u4ea4\u6c47"", ""\u8d2d\u7269\u65b9\u4fbf"", ""\u5a31\u4e50\u4e30\u5bcc""]","[""180""]",1,https://cq.fang.lianjia.com/loupan/p_lntsabowo/
协信星澜汇,https://image1.ljcdn.com/hdic-resblock/87853229-e2fb-4ab7-bd31-4dd70d1a5785.jpg,重庆,巴南,龙州大道起点（渝南大道与箭河路交界处）,"[""""]","[""""]",1,23000,毛坯,重庆协信控股（集团）有限公司,底商,2018-03-26 11:36:53,2019-12-99,"[""\u5730\u94c1\u6cbf\u7ebf"", ""\u73af\u7ebf\u623f"", ""\u914d\u5957\u9f50\u5168"", ""\u8d2d\u7269\u65b9\u4fbf""]","[""100""]",1,https://cq.fang.lianjia.com/loupan/p_xxxlhabxhl/
国盛龙腾丰文,https://image1.ljcdn.com/hdic-resblock/bfe33391-327b-4176-b107-e4692a8a343f.jpg,重庆,沙坪坝,陈家桥镇建博路8号,"[""""]","[""""]",0,0,毛坯,重庆国盛物业（集团）有限公司,底商,0000-00-00 00:00:00,,"[""\u516c\u4ea4\u76f4\u8fbe"", ""\u73af\u7ebf\u623f"", ""\u94f6\u884c"", ""\u73b0\u623f""]","[""0""]",1,https://cq.fang.lianjia.com/loupan/p_gsltfwacezk/
鲁能星城外滩,https://image1.ljcdn.com/newhouse-user-image/e804f704c7302f2926f378a995bba0c8.jpg,重庆,江北,江北嘴海尔路茅溪公交站旁,"[""4""]","[""199.33"", ""235.69""]",1,25000,毛坯,重庆鲁能开发（集团）有限公司,住宅,2018-04-10 16:00:32,2020-09-23,"[""\u5730\u94c1\u6cbf\u7ebf"", ""\u516c\u4ea4\u76f4\u8fbe"", ""\u8d2d\u7269\u65b9\u4fbf"", ""\u5a31\u4e50\u4e30\u5bcc""]","[""510"", ""682""]",3,https://cq.fang.lianjia.com/loupan/p_lnxcwtacfam/
北辰悦来壹号,https://image1.ljcdn.com/newhouse-user-image/phpYmT19X1543392878.png,重庆,渝北,重庆市渝北区悦融路北辰悦来壹号售楼处,"[""3"", ""4""]","[""67.77"", ""164.13""]",1,15000,毛坯,重庆北辰两江置业有限公司,住宅,2020-09-30 10:36:43,2022-09-23,"[""\u5730\u94c1\u6cbf\u7ebf"", ""\u516c\u4ea4\u76f4\u8fbe"", ""\u8d2d\u7269\u65b9\u4fbf"", ""\u5a31\u4e50\u4e30\u5bcc""]","[""113"", ""270""]",3,https://cq.fang.lianjia.com/loupan/p_bcylyhacgmc/
西永9号,https://image1.ljcdn.com/newhouse-user-image/84197cc2c6c411382d938fc4942df554.jpg,重庆,沙坪坝,陈家桥轻轨站旁约1.2公里,"[""2"", ""3"", ""4"", ""5""]","[""68"", ""111""]",1,14500,毛坯,重庆西都房地产开发有限公司,住宅,2018-04-13 17:22:01,2021-08-19,"[""\u5730\u94c1\u6cbf\u7ebf"", ""\u73af\u7ebf\u623f"", ""\u914d\u5957\u9f50\u5168"", ""\u8d2d\u7269\u65b9\u4fbf""]","[""150""]",1,https://cq.fang.lianjia.com/loupan/p_xyacgqx/
山与城,https://image1.ljcdn.com/hdic-resblock/d76c353d-dbd7-4085-b7e9-572a2d550074.jpg,重庆,南岸,黄桷垭福寿路2号（重庆邮电大学与老厂道路之间）,"[""4""]","[""125"", ""135""]",1,12500,毛坯,重庆朗福置业有限公司,别墅,2017-02-14 13:53:16,2022-04-01,"[""\u4f4e\u603b\u4ef7"", ""\u73af\u7ebf\u623f"", ""\u914d\u5957\u9f50\u5168"", ""\u8d2d\u7269\u65b9\u4fbf""]","[""175"", ""190""]",3,https://cq.fang.lianjia.com/loupan/p_fdsycaahke/
嘉裕国际社区,https://image1.ljcdn.com/newhouse-user-image/6ccf831496b274e21eb4ee35e929432f.jpg,重庆,江津,双福新区九江大道与创业路交汇处,"[""2"", ""3""]","[""73.17"", ""101""]",1,5700,毛坯,重庆市世纪嘉裕房地产发展有限公司,住宅,2019-05-05 17:20:09,2022-10-01,"[""\u73af\u7ebf\u623f"", ""\u8fd1\u4e3b\u5e72\u9053"", ""\u8d2d\u7269\u65b9\u4fbf"", ""\u5a31\u4e50\u4e30\u5bcc""]","[""55"", ""74""]",3,https://cq.fang.lianjia.com/loupan/p_jygjsqaahsf/
和记黄埔御峰,https://image1.ljcdn.com/newhouse-user-image/8c9a2ad395728d3f060a25d69ee55f12.jpg,重庆,南岸,御泰路47号,"[""2"", ""3""]","[""57"", ""86""]",1,12500,毛坯,和记黄埔地产（重庆南岸）有限公司,住宅,2017-07-07 11:30:04,,"[""\u5730\u94c1\u6cbf\u7ebf"", ""\u8fd1\u4e3b\u5e72\u9053"", ""\u914d\u5957\u9f50\u5168"", ""\u8d2d\u7269\u65b9\u4fbf""]","[""88"", ""136""]",1,https://cq.fang.lianjia.com/loupan/p_aaivh/
翡翠御园,https://image1.ljcdn.com/hdic-resblock/1bcbbc7b-2555-4c30-8214-3df71d617d50.jpg,重庆,南岸,重庆市南岸区南山街道南山路33号,"[""4"", ""5"", ""6"", ""7""]","[""164"", ""220""]",1,23000,毛坯,重庆江山多娇房地产开发有限公司,别墅,0000-00-00 00:00:00,2020-10-14,"[""\u5730\u94c1\u6cbf\u7ebf"", ""\u73af\u7ebf\u623f"", ""\u914d\u5957\u9f50\u5168"", ""\u8d2d\u7269\u65b9\u4fbf""]","[""470"", ""639""]",1,https://cq.fang.lianjia.com/loupan/p_aaivq/
财信赖特与山,https://image1.ljcdn.com/hdic-resblock/f83eeab5-2011-427a-a016-4cd785251f51.jpg,重庆,江北,铁山坪(铁山坪森林公园旁）,"[""4"", ""5""]","[""615.75""]",1,18000,毛坯,重庆财信房地产开发有限公司,别墅,2020-05-06 17:31:50,2020-05-99,"[""\u73af\u7ebf\u623f"", ""\u4e34\u8fd1\u9ad8\u901f"", ""\u8d2d\u7269\u65b9\u4fbf"", ""\u7f8e\u98df\u4e91\u96c6""]","[""500"", ""1000""]",3,https://cq.fang.lianjia.com/loupan/p_aaivu/
香林豪郡2期,https://image1.ljcdn.com/hdic-resblock/e9118b18-53fd-4237-b4bd-9ee7e1d84e40.jpg,重庆,渝北,重庆市渝北区龙石路,"[""3"", ""4""]","[""106.25"", ""137.12""]",1,16000,毛坯,重庆久明置业有限公司,住宅,2020-09-30 10:36:43,2020-03-31,"[""\u5730\u94c1\u6cbf\u7ebf"", ""\u516c\u4ea4\u76f4\u8fbe"", ""\u914d\u5957\u9f50\u5168"", ""\u6210\u719f\u5546\u5708""]","[""165"", ""220""]",1,https://cq.fang.lianjia.com/loupan/p_aaiwk/
